Time,CLAV,,,LASI,,,RASI,,,LKNE,,,LANK,,,LHEE,,,LTOE,,,RKNE,,,RANK,,,RHEE,,,RTOE,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
22.57,-105.825,2387.38,1281.14,-218.289,2437.85,908.328,37.3435,2441.69,898.094,-230.011,2304.3,443.692,-190.123,2244.98,54.8992,-125.323,2184.71,20.6402,-131.698,2416.17,15.5021,60.5604,2322.64,426.311,44.4715,2233.78,35.5321,-14.4994,2183.58,47.7403,16.0329,2410.49,12.3916
22.58,-105.269,2388.13,1280.79,-217.966,2438.72,908.027,37.6832,2442.81,897.753,-229.776,2303.97,443.606,-189.96,2244.9,54.8487,-125.278,2184.72,20.5951,-131.629,2416.15,15.5456,61.3896,2321.51,426.276,44.4748,2233.7,35.3962,-14.4291,2183.49,47.498,15.9451,2410.4,12.4898
22.59,-104.762,2388.79,1280.44,-217.654,2439.46,907.623,38.0423,2443.79,897.294,-229.617,2303.76,443.555,-189.888,2244.85,54.8097,-125.238,2184.69,20.5687,-131.631,2416.16,15.5508,62.1559,2320.59,426.202,44.499,2233.65,35.2943,-14.3943,2183.36,47.3066,15.9018,2410.36,12.5563
22.6,-104.247,2389.41,1280.18,-217.299,2440.2,907.333,38.3971,2444.77,896.88,-229.455,2303.62,443.531,-189.834,2244.88,54.7871,-125.221,2184.67,20.5556,-131.624,2416.16,15.5477,63.0108,2319.56,426.116,44.4999,2233.55,35.1862,-14.3606,2183.27,47.0648,15.7923,2410.33,12.6703
22.61,-103.733,2390.04,1279.92,-216.926,2440.91,907.116,38.759,2445.74,896.547,-229.352,2303.51,443.522,-189.875,2244.87,54.7689,-125.235,2184.67,20.524,-131.607,2416.15,15.5339,63.7493,2318.55,426.041,44.5193,2233.48,35.0728,-14.3139,2183.22,46.8944,15.6613,2410.26,12.804
22.62,-103.284,2390.55,1279.65,-216.591,2441.53,907.012,39.1152,2446.64,896.193,-229.351,2303.48,443.558,-189.959,2244.85,54.7461,-125.276,2184.65,20.5115,-131.629,2416.15,15.5455,64.5294,2317.67,426.04,44.5164,2233.42,34.9924,-14.2557,2183.11,46.7565,15.5839,2410.17,12.9184
22.63,-102.77,2391.16,1279.49,-216.264,2442.08,906.851,39.3847,2447.47,895.873,-229.368,2303.43,443.583,-190.012,2244.88,54.772,-125.304,2184.63,20.542,-131.632,2416.15,15.5328,65.2548,2316.73,426.033,44.5243,2233.37,34.9086,-14.2238,2182.96,46.6787,15.5019,2410.17,13.0753
22.64,-102.302,2391.68,1279.37,-215.937,2442.55,906.807,39.7036,2448.23,895.54,-229.362,2303.44,443.619,-190.092,2244.89,54.7897,-125.36,2184.67,20.5663,-131.678,2416.12,15.508,65.9407,2315.83,426.008,44.5758,2233.25,34.8221,-14.1593,2182.93,46.5811,15.4484,2410.13,13.1866
22.65,-101.856,2392.13,1279.21,-215.646,2442.98,906.753,40.0021,2448.92,895.276,-229.307,2303.46,443.698,-190.171,2244.89,54.8453,-125.381,2184.64,20.5964,-131.701,2416.16,15.489,66.6397,2315.12,426.019,44.5818,2233.3,34.7737,-14.136,2182.84,46.5364,15.4081,2410.09,13.2248
22.66,-101.4,2392.61,1279.11,-215.327,2443.38,906.717,40.3051,2449.51,895.076,-229.237,2303.45,443.751,-190.203,2244.93,54.8804,-125.434,2184.67,20.6098,-131.707,2416.17,15.4922,67.2832,2314.47,426.044,44.6205,2233.28,34.7485,-14.0774,2182.81,46.4889,15.407,2410.07,13.2868
22.67,-100.935,2393.1,1279.04,-215.02,2443.69,906.667,40.5856,2450.08,894.857,-229.1,2303.52,443.804,-190.214,2244.94,54.8978,-125.451,2184.69,20.6056,-131.707,2416.17,15.4922,67.8532,2314.04,426.047,44.651,2233.25,34.6761,-14.0055,2182.82,46.4482,15.3932,2410.05,13.3066
22.68,-100.559,2393.45,1278.98,-214.708,2443.98,906.655,40.8841,2450.5,894.669,-228.908,2303.55,443.827,-190.207,2244.91,54.9345,-125.45,2184.69,20.6052,-131.69,2416.2,15.5154,68.4352,2313.53,426.061,44.6764,2233.25,34.6641,-13.936,2182.76,46.4392,15.3709,2410.01,13.3438
22.69,-100.111,2393.87,1278.96,-214.361,2444.29,906.56,41.2308,2450.96,894.519,-228.693,2303.65,443.793,-190.16,2244.93,54.945,-125.421,2184.68,20.5865,-131.679,2416.2,15.5206,68.9212,2313.11,426.045,44.7215,2233.22,34.6137,-13.8634,2182.72,46.4096,15.3433,2410.05,13.4102
22.7,-99.7289,2394.29,1278.92,-214.067,2444.47,906.489,41.5512,2451.33,894.391,-228.46,2303.7,443.803,-190.137,2244.94,54.9564,-125.361,2184.68,20.5827,-131.646,2416.18,15.5454,69.2892,2312.86,426.07,44.7432,2233.23,34.5884,-13.8234,2182.78,46.3955,15.3262,2410.04,13.4718
22.71,-99.3753,2394.62,1278.84,-213.728,2444.59,906.419,41.8843,2451.57,894.29,-228.226,2303.76,443.776,-190.068,2244.92,54.9628,-125.36,2184.68,20.5658,-131.629,2416.15,15.5458,69.6496,2312.54,426.075,44.7627,2233.23,34.5601,-13.8245,2182.78,46.4014,15.2871,2410.02,13.455
22.72,-99.0239,2394.97,1278.79,-213.349,2444.71,906.367,42.2145,2451.77,894.119,-227.957,2303.76,443.819,-190.011,2244.91,54.9737,-125.342,2184.7,20.5433,-131.629,2416.15,15.5456,69.989,2312.29,426.043,44.761,2233.23,34.5609,-13.7975,2182.67,46.3799,15.2846,2410.01,13.4422
22.73,-98.6892,2395.35,1278.77,-213.04,2444.75,906.321,42.5016,2451.96,894.058,-227.738,2303.8,443.84,-189.961,2244.91,55.0194,-125.313,2184.68,20.5766,-131.597,2416.18,15.5677,70.2415,2312.1,426.036,44.7724,2233.19,34.5336,-13.8246,2182.66,46.3777,15.2917,2410.01,13.5052
22.74,-98.3434,2395.7,1278.74,-212.714,2444.83,906.337,42.8776,2452.1,893.956,-227.518,2303.77,443.857,-189.955,2244.92,55.0367,-125.238,2184.69,20.5531,-131.597,2416.18,15.568,70.4311,2311.94,425.934,44.7588,2233.15,34.5011,-13.8158,2182.68,46.3367,15.2819,2409.99,13.4989
22.75,-97.9663,2395.97,1278.64,-212.412,2444.81,906.372,43.1877,2452.17,893.834,-227.334,2303.75,443.903,-189.919,2244.92,55.0716,-125.237,2184.69,20.5518,-131.595,2416.17,15.563,70.537,2311.86,425.872,44.7652,2233.15,34.4768,-13.8439,2182.65,46.2849,15.2899,2409.98,13.5278
22.76,-97.6807,2396.14,1278.59,-212.043,2444.74,906.453,43.5484,2452.19,893.733,-227.146,2303.71,443.971,-189.919,2244.92,55.0718,-125.257,2184.65,20.5657,-131.597,2416.18,15.5678,70.6469,2311.88,425.795,44.7566,2233.16,34.444,-13.8217,2182.6,46.2769,15.2681,2409.96,13.5324
22.77,-97.3585,2396.4,1278.56,-211.703,2444.6,906.496,43.9302,2452.15,893.635,-226.971,2303.6,443.985,-189.903,2244.93,55.1315,-125.258,2184.66,20.6094,-131.597,2416.18,15.5679,70.6955,2311.89,425.69,44.7162,2233.15,34.4267,-13.8988,2182.61,46.2275,15.2295,2409.95,13.5328
22.78,-97.045,2396.65,1278.56,-211.334,2444.44,906.517,44.2415,2452.12,893.558,-226.813,2303.53,444.067,-189.896,2244.92,55.122,-125.238,2184.69,20.5535,-131.597,2416.18,15.5678,70.7416,2311.97,425.609,44.6974,2233.13,34.4201,-13.9156,2182.63,46.2211,15.2302,2409.95,13.5274
22.79,-96.7252,2396.82,1278.51,-211,2444.24,906.576,44.5834,2452.08,893.523,-226.65,2303.41,444.065,-189.94,2244.89,55.1139,-125.271,2184.65,20.5329,-131.597,2416.18,15.5678,70.7712,2312.08,425.531,44.651,2233.13,34.4681,-13.9489,2182.59,46.2042,15.1891,2409.93,13.5616
22.8,-96.4516,2396.95,1278.47,-210.661,2443.91,906.601,44.8676,2451.96,893.467,-226.467,2303.31,444.092,-189.936,2244.85,55.1022,-125.307,2184.64,20.527,-131.597,2416.18,15.5678,70.7949,2312.2,425.422,44.6133,2233.12,34.4519,-14,2182.6,46.1848,15.1329,2409.96,13.5883
22.81,-96.1385,2397.05,1278.43,-210.363,2443.59,906.564,45.1429,2451.93,893.412,-226.294,2303.26,444.097,-189.898,2244.84,55.0699,-125.29,2184.66,20.447,-131.568,2416.15,15.581,70.8387,2312.26,425.367,44.6182,2233.1,34.4501,-14.0222,2182.65,46.1709,15.1216,2409.94,13.5794
22.82,-95.8083,2397.18,1278.4,-210.106,2443.22,906.569,45.4069,2451.85,893.377,-226.094,2303.09,444.051,-189.898,2244.84,55.0692,-125.282,2184.57,20.4542,-131.536,2416.15,15.5948,70.9135,2312.29,425.29,44.5918,2233.1,34.4448,-14.0559,2182.62,46.1365,15.1249,2409.94,13.5777
22.83,-95.5167,2397.26,1278.37,-209.886,2442.85,906.638,45.6261,2451.73,893.319,-225.876,2302.93,444.046,-189.855,2244.81,55.0532,-125.288,2184.59,20.3812,-131.536,2416.15,15.595,71.0271,2312.32,425.225,44.6096,2233.1,34.4367,-14.0564,2182.61,46.1369,15.1265,2409.91,13.5724
22.84,-95.2154,2397.38,1278.36,-209.625,2442.41,906.668,45.7933,2451.63,893.283,-225.679,2302.66,444.054,-189.838,2244.78,55.0648,-125.258,2184.59,20.3422,-131.523,2416.14,15.6127,71.1309,2312.33,425.173,44.6106,2233.07,34.4128,-14.0546,2182.65,46.0446,15.0884,2409.88,13.602
22.85,-94.9162,2397.42,1278.3,-209.444,2441.99,906.715,45.9687,2451.55,893.219,-225.482,2302.36,444.041,-189.811,2244.72,54.9958,-125.231,2184.54,20.338,-131.523,2416.14,15.6128,71.2609,2312.29,425.034,44.6154,2233.1,34.3544,-14.0663,2182.54,46.0558,15.0842,2409.89,13.616
22.86,-94.6135,2397.47,1278.23,-209.3,2441.5,906.725,46.116,2451.52,893.159,-225.309,2302.06,444.08,-189.752,2244.7,54.9929,-125.231,2184.56,20.268,-131.523,2416.14,15.6127,71.3632,2312.28,424.932,44.607,2233.02,34.3178,-14.0297,2182.59,45.9591,15.0664,2409.89,13.6374
22.87,-94.3273,2397.49,1278.15,-209.155,2441,906.752,46.268,2451.39,893.043,-225.097,2301.75,444.072,-189.709,2244.66,54.9495,-125.193,2184.5,20.243,-131.527,2416.13,15.6539,71.4648,2312.32,424.829,44.6185,2233.01,34.2769,-14.0215,2182.53,45.8914,15.0604,2409.85,13.668
22.88,-94.0234,2397.45,1278.08,-209.034,2440.46,906.723,46.4189,2451.28,892.94,-224.931,2301.39,444.081,-189.674,2244.61,54.9204,-125.174,2184.52,20.1707,-131.513,2416.11,15.6589,71.5668,2312.2,424.704,44.6102,2232.99,34.2552,-14.0605,2182.49,45.8228,15.0258,2409.84,13.6754
22.89,-93.764,2397.36,1278,-208.878,2439.92,906.692,46.5246,2451.12,892.84,-224.765,2301.02,444.041,-189.638,2244.54,54.883,-125.178,2184.51,20.104,-131.516,2416.11,15.6453,71.6738,2312.11,424.58,44.5952,2232.96,34.1967,-14.0491,2182.43,45.7385,15.0048,2409.79,13.6784
22.9,-93.4797,2397.35,1278,-208.767,2439.33,906.66,46.6143,2450.99,892.718,-224.556,2300.63,443.99,-189.561,2244.44,54.8255,-125.11,2184.5,20.0206,-131.516,2416.11,15.6677,71.7295,2311.95,424.511,44.6009,2232.93,34.1662,-14.0505,2182.45,45.6452,14.9526,2409.82,13.7089
22.91,-93.125,2397.27,1277.93,-208.663,2438.83,906.669,46.6715,2450.87,892.635,-224.278,2300.22,443.947,-189.489,2244.42,54.8059,-125.054,2184.48,19.9475,-131.524,2416.08,15.674,71.8336,2311.71,424.456,44.5861,2232.89,34.1341,-14.0893,2182.42,45.5895,14.9464,2409.81,13.7632
22.92,-92.7806,2397.28,1277.89,-208.611,2438.34,906.677,46.7285,2450.75,892.553,-224.024,2299.79,443.873,-189.391,2244.32,54.7847,-125.042,2184.48,19.9251,-131.525,2416.08,15.6738,71.9243,2311.43,424.411,44.5695,2232.88,34.0941,-14.0995,2182.41,45.477,14.9704,2409.92,13.8649
22.93,-92.4541,2397.19,1277.84,-208.549,2437.73,906.651,46.7443,2450.62,892.517,-223.779,2299.4,443.883,-189.304,2244.22,54.7651,-124.97,2184.5,19.8787,-131.488,2416.11,15.704,72.0427,2311.17,424.354,44.557,2232.84,34.0676,-14.1158,2182.39,45.4622,14.9057,2409.78,13.7963
22.94,-92.0841,2397.13,1277.86,-208.451,2437.18,906.658,46.7988,2450.42,892.418,-223.495,2298.99,443.913,-189.202,2244.17,54.7772,-124.906,2184.51,19.8672,-131.477,2416.1,15.7189,72.1723,2310.93,424.309,44.5795,2232.81,34.0127,-14.089,2182.3,45.4233,14.9461,2409.9,13.9029
22.95,-91.6556,2397.09,1277.82,-208.388,2436.73,906.75,46.8703,2450.24,892.36,-223.311,2298.52,443.979,-189.122,2244.11,54.7333,-124.865,2184.52,19.7779,-131.484,2416.11,15.7219,72.2836,2310.73,424.271,44.6014,2232.8,33.9822,-14.0811,2182.33,45.2794,14.8937,2409.76,13.8627
22.96,-91.2425,2397,1277.79,-208.32,2436.24,906.766,46.947,2449.98,892.344,-223.109,2298.05,443.993,-189.102,2244,54.7377,-124.851,2184.54,19.7693,-131.489,2416.09,15.7412,72.3581,2310.54,424.203,44.5822,2232.76,33.9474,-14.0864,2182.27,45.2348,14.8814,2409.74,13.8458
22.97,-90.8465,2396.86,1277.77,-208.209,2435.83,906.794,47.0768,2449.72,892.337,-222.989,2297.66,444.051,-189.137,2243.94,54.732,-124.848,2184.49,19.7364,-131.538,2416.05,15.7141,72.4621,2310.44,424.159,44.6051,2232.75,33.8766,-14.0588,2182.27,45.1517,14.8798,2409.72,13.8698
22.98,-90.4685,2396.77,1277.76,-208.028,2435.32,906.822,47.2255,2449.36,892.345,-222.891,2297.28,444.089,-189.172,2243.91,54.7323,-124.879,2184.51,19.7017,-131.578,2416.07,15.7025,72.5172,2310.32,424.097,44.611,2232.75,33.873,-14.0754,2182.21,45.1501,14.8834,2409.72,13.9008
22.99,-90.0742,2396.63,1277.79,-207.837,2434.86,906.851,47.455,2448.96,892.352,-222.794,2296.99,444.176,-189.261,2243.78,54.7255,-124.898,2184.52,19.6472,-131.596,2416.05,15.6751,72.5133,2310.24,424.043,44.6043,2232.72,33.8422,-14.0664,2182.19,45.112,14.8834,2409.72,13.9011
23,-89.6066,2396.48,1277.82,-207.615,2434.48,906.963,47.6825,2448.56,892.422,-222.749,2296.73,444.184,-189.335,2243.75,54.7155,-124.931,2184.46,19.6659,-131.647,2416.05,15.6725,72.559,2310.17,424.013,44.5902,2232.7,33.8258,-14.0911,2182.15,45.0871,14.8762,2409.72,13.9188
23.01,-89.2187,2396.39,1277.87,-207.325,2434.11,907.054,47.9867,2448.11,892.5,-222.704,2296.54,444.257,-189.388,2243.74,54.7121,-124.95,2184.45,19.6704,-131.641,2416.05,15.6587,72.5317,2310.13,423.941,44.5949,2232.69,33.8204,-14.1267,2182.18,45.0531,14.8425,2409.71,13.9181
23.02,-88.8243,2396.24,1277.93,-206.954,2433.78,907.184,48.2937,2447.57,892.543,-222.654,2296.37,444.29,-189.483,2243.73,54.689,-125.003,2184.47,19.6393,-131.698,2416.05,15.643,72.5225,2310.04,423.906,44.5943,2232.69,33.8201,-14.1665,2182.24,45.0385,14.8394,2409.71,13.9266
23.03,-88.4536,2396.09,1278,-206.615,2433.36,907.234,48.596,2447.04,892.626,-222.588,2296.27,444.351,-189.547,2243.72,54.701,-125.061,2184.43,19.6133,-131.719,2416.08,15.663,72.4729,2309.99,423.86,44.5531,2232.66,33.8013,-14.1879,2182.23,44.9738,14.8279,2409.67,13.9243
23.04,-88.0898,2395.96,1278.03,-206.3,2433.02,907.317,48.9684,2446.5,892.688,-222.539,2296.19,444.397,-189.628,2243.67,54.7108,-125.094,2184.42,19.5675,-131.725,2416.06,15.6429,72.4246,2309.92,423.842,44.5407,2232.65,33.7944,-14.2129,2182.2,44.9709,14.8392,2409.69,13.9602
23.05,-87.7235,2395.82,1278.06,-205.996,2432.77,907.446,49.3148,2445.88,892.749,-222.464,2296.11,444.421,-189.704,2243.65,54.7049,-125.118,2184.4,19.5499,-131.75,2416.05,15.6413,72.4088,2309.89,423.814,44.5083,2232.65,33.7924,-14.2956,2182.23,44.9076,14.829,2409.69,13.9797
23.06,-87.3993,2395.72,1278.13,-205.617,2432.48,907.495,49.7197,2445.34,892.83,-222.369,2296.06,444.431,-189.803,2243.66,54.7238,-125.177,2184.35,19.565,-131.774,2416.07,15.6296,72.3836,2309.79,423.767,44.489,2232.67,33.7871,-14.3016,2182.22,44.9147,14.7982,2409.68,13.9774
23.07,-87.1415,2395.55,1278.12,-205.238,2432.15,907.559,50.0791,2444.85,892.928,-222.295,2295.99,444.462,-189.847,2243.63,54.6761,-125.201,2184.39,19.5036,-131.774,2416.07,15.6296,72.3717,2309.74,423.723,44.4573,2232.63,33.7486,-14.3716,2182.17,44.8984,14.7837,2409.63,13.9711
23.08,-86.8569,2395.46,1278.15,-204.817,2431.86,907.625,50.4746,2444.19,892.933,-222.174,2295.87,444.49,-189.946,2243.63,54.6972,-125.245,2184.38,19.5148,-131.819,2416.08,15.6477,72.3983,2309.67,423.682,44.4423,2232.59,33.7372,-14.3719,2182.19,44.8327,14.7839,2409.64,13.9823
23.09,-86.662,2395.28,1278.16,-204.495,2431.61,907.704,50.834,2443.69,892.965,-222.033,2295.8,444.534,-189.998,2243.6,54.6997,-125.274,2184.37,19.4609,-131.822,2416.09,15.653,72.4129,2309.5,423.623,44.4524,2232.6,33.7459,-14.4107,2182.24,44.8022,14.7838,2409.63,13.9711
23.1,-86.4087,2395.1,1278.16,-204.138,2431.41,907.79,51.2485,2443.21,893.012,-221.903,2295.75,444.562,-190.06,2243.54,54.6911,-125.287,2184.34,19.4234,-131.833,2416.06,15.6374,72.4704,2309.4,423.587,44.4379,2232.57,33.721,-14.4544,2182.23,44.746,14.7837,2409.63,13.9708
23.11,-86.2178,2394.93,1278.14,-203.705,2431.16,907.833,51.6341,2442.72,893.056,-221.735,2295.67,444.557,-190.071,2243.55,54.7068,-125.334,2184.28,19.4114,-131.867,2416.04,15.6199,72.5462,2309.21,423.52,44.4334,2232.54,33.687,-14.4721,2182.24,44.6908,14.7807,2409.64,14.0195
23.12,-86.0237,2394.76,1278.13,-203.36,2430.84,907.858,51.9867,2442.27,893.065,-221.588,2295.62,444.549,-190.087,2243.53,54.6761,-125.324,2184.33,19.3497,-131.879,2416.06,15.6287,72.6376,2308.97,423.419,44.4398,2232.53,33.6796,-14.5181,2182.2,44.6234,14.7817,2409.62,14.0394
23.13,-85.8491,2394.62,1278.11,-202.996,2430.6,907.884,52.3568,2441.83,893.121,-221.418,2295.6,444.568,-190.105,2243.49,54.6885,-125.312,2184.26,19.3123,-131.87,2416.05,15.6252,72.7398,2308.83,423.362,44.4219,2232.48,33.6436,-14.5035,2182.11,44.6176,14.775,2409.63,14.0615
23.14,-85.6982,2394.41,1278.04,-202.703,2430.31,907.906,52.7445,2441.43,893.135,-221.237,2295.56,444.583,-190.103,2243.49,54.688,-125.332,2184.21,19.3276,-131.873,2416.02,15.6395,72.8321,2308.67,423.292,44.4375,2232.46,33.5674,-14.5211,2182.13,44.5591,14.7816,2409.62,14.0395
23.15,-85.5029,2394.24,1277.98,-202.363,2430.08,907.908,53.0202,2441.08,893.167,-221.04,2295.51,444.53,-190.062,2243.43,54.6497,-125.308,2184.28,19.2437,-131.876,2416.03,15.6447,72.9717,2308.48,423.241,44.4279,2232.44,33.5601,-14.5282,2182.14,44.4896,14.7619,2409.6,14.0875
23.16,-85.3162,2394.07,1277.94,-202.023,2429.84,907.93,53.3932,2440.63,893.144,-220.853,2295.49,444.527,-190.062,2243.43,54.6488,-125.314,2184.21,19.1973,-131.87,2416.04,15.6656,73.121,2308.32,423.215,44.4546,2232.47,33.5834,-14.532,2182.07,44.463,14.7688,2409.61,14.0986
23.17,-85.1555,2393.97,1277.94,-201.682,2429.6,907.975,53.7498,2440.31,893.195,-220.694,2295.5,444.512,-190.062,2243.43,54.6494,-125.293,2184.19,19.1687,-131.865,2416,15.6768,73.2808,2308.15,423.192,44.4599,2232.4,33.4918,-14.5527,2182.11,44.4048,14.7549,2409.57,14.0606
23.18,-84.9655,2393.8,1277.92,-201.359,2429.36,907.991,54.0706,2439.92,893.193,-220.513,2295.47,444.49,-190.05,2243.37,54.6205,-125.301,2184.19,19.1274,-131.871,2415.98,15.656,73.4527,2307.93,423.162,44.4518,2232.39,33.4804,-14.5502,2182.1,44.3897,14.7734,2409.59,14.0911
23.19,-84.7989,2393.63,1277.91,-201.03,2429.17,907.991,54.4165,2439.61,893.193,-220.289,2295.43,444.469,-190.014,2243.37,54.6208,-125.321,2184.17,19.0695,-131.865,2416,15.6763,73.6267,2307.78,423.133,44.4867,2232.39,33.4497,-14.5106,2182.06,44.4097,14.7834,2409.58,14.1037
23.2,-84.6086,2393.45,1277.91,-200.642,2429.06,908.009,54.8283,2439.3,893.29,-220.064,2295.37,444.436,-190.017,2243.35,54.6283,-125.307,2184.19,19.0472,-131.874,2416.02,15.7113,73.7983,2307.59,423.112,44.504,2232.33,33.3861,-14.5009,2182.07,44.3659,14.7923,2409.53,14.0953
23.21,-84.4438,2393.35,1277.95,-200.226,2428.88,908.034,55.2207,2438.91,893.324,-219.814,2295.38,444.461,-189.968,2243.31,54.6074,-125.299,2184.15,18.9714,-131.878,2415.98,15.689,74.0073,2307.45,423.106,44.5243,2232.33,33.3768,-14.4993,2182.06,44.3163,14.7884,2409.54,14.1085
23.22,-84.2818,2393.17,1277.95,-199.837,2428.77,908.056,55.6606,2438.54,893.441,-219.549,2295.33,444.448,-189.935,2243.32,54.6173,-125.282,2184.13,18.9741,-131.886,2415.99,15.6955,74.2021,2307.3,423.068,44.5392,2232.32,33.3696,-14.4743,2182.03,44.3426,14.7915,2409.57,14.133
23.23,-84.1223,2393.06,1278.04,-199.471,2428.65,908.071,56.0913,2438.09,893.569,-219.26,2295.32,444.459,-189.88,2243.25,54.6326,-125.231,2184.18,18.9273,-131.878,2415.98,15.6886,74.3744,2307.22,423.081,44.5491,2232.33,33.3136,-14.4588,2182.01,44.3488,14.7945,2409.58,14.1005
23.24,-83.9317,2393.05,1278.16,-199.036,2428.59,908.09,56.5852,2437.56,893.681,-218.936,2295.32,444.465,-189.816,2243.25,54.6204,-125.21,2184.15,18.8669,-131.886,2415.99,15.6957,74.517,2307.1,423.06,44.5597,2232.35,33.3288,-14.4459,2182.02,44.3382,14.8218,2409.58,14.1027
23.25,-83.7502,2392.99,1278.22,-198.548,2428.57,908.105,57.0942,2436.92,893.813,-218.55,2295.34,444.464,-189.755,2243.19,54.6423,-125.158,2184.1,18.822,-131.888,2415.96,15.7215,74.6629,2307.05,423.037,44.585,2232.37,33.339,-14.4538,2182,44.3622,14.829,2409.57,14.0883
23.26,-83.5817,2393.03,1278.32,-198.058,2428.56,908.06,57.679,2436.33,894.023,-218.146,2295.39,444.429,-189.688,2243.12,54.6554,-125.139,2184.1,18.8029,-131.898,2415.97,15.7294,74.7936,2307,423.025,44.5896,2232.35,33.3228,-14.4295,2182,44.3684,14.8328,2409.57,14.0713
23.27,-83.4237,2393.03,1278.4,-197.506,2428.53,908.074,58.3177,2435.69,894.219,-217.737,2295.42,444.444,-189.599,2243.1,54.6639,-125.067,2184.17,18.7653,-131.888,2415.96,15.7216,74.8885,2306.97,423.037,44.5939,2232.3,33.3002,-14.451,2182.01,44.372,14.8576,2409.61,14.0862
23.28,-83.2211,2393.06,1278.5,-196.82,2428.51,908.09,58.9644,2434.97,894.353,-217.362,2295.47,444.442,-189.51,2243.07,54.6981,-125.053,2184.12,18.7358,-131.867,2415.92,15.7004,75.018,2306.93,423.007,44.6015,2232.31,33.2944,-14.4589,2182.11,44.3874,14.8691,2409.57,14.0721
23.29,-83.0356,2393.13,1278.64,-196.232,2428.49,908.084,59.6466,2434.22,894.471,-216.98,2295.65,444.436,-189.464,2243.05,54.6981,-124.982,2184.12,18.7115,-131.865,2415.92,15.7222,75.1154,2306.92,423.015,44.5948,2232.33,33.315,-14.4481,2182.1,44.4257,14.8964,2409.57,14.0742
23.3,-82.8104,2393.2,1278.73,-195.529,2428.51,908.095,60.3666,2433.48,894.659,-216.529,2295.81,444.428,-189.37,2243.04,54.6752,-124.95,2184.12,18.6751,-131.838,2415.93,15.7193,75.2569,2306.86,422.99,44.5984,2232.33,33.317,-14.4763,2182.09,44.4222,14.8998,2409.55,14.0493
23.31,-82.5892,2393.27,1278.8,-194.789,2428.62,908.126,61.1164,2432.8,894.819,-216.175,2296.03,444.465,-189.32,2243.03,54.7008,-124.913,2184.15,18.649,-131.843,2415.91,15.7385,75.3857,2306.78,422.961,44.6256,2232.32,33.298,-14.4769,2182.1,44.4275,14.8993,2409.58,14.0416
23.32,-82.3395,2393.35,1278.86,-194.083,2428.64,908.117,61.8207,2432.09,894.938,-215.833,2296.2,444.445,-189.291,2243.03,54.7294,-124.912,2184.17,18.5774,-131.843,2415.91,15.7386,75.5422,2306.72,422.96,44.6258,2232.32,33.2977,-14.4634,2182.11,44.4225,14.9089,2409.6,14.0365
23.33,-82.0562,2393.44,1278.87,-193.334,2428.71,908.129,62.5586,2431.38,895.033,-215.591,2296.31,444.468,-189.295,2243.03,54.7393,-124.91,2184.11,18.5726,-131.843,2415.91,15.7386,75.7124,2306.57,422.948,44.6257,2232.32,33.2978,-14.4585,2182.1,44.4271,14.9096,2409.56,13.9985
23.34,-81.7542,2393.48,1278.89,-192.616,2428.8,908.153,63.3321,2430.75,895.222,-215.312,2296.44,444.491,-189.352,2242.98,54.7572,-124.92,2184.1,18.5644,-131.871,2415.9,15.7422,75.8866,2306.38,422.943,44.6257,2232.32,33.2978,-14.4632,2182.11,44.4226,14.9693,2409.55,13.9784
23.35,-81.379,2393.55,1278.95,-191.807,2428.95,908.187,64.0693,2430.13,895.299,-215.081,2296.57,444.513,-189.373,2243.01,54.7667,-124.964,2184.16,18.5319,-131.871,2415.9,15.7423,76.1148,2306.16,422.913,44.6416,2232.26,33.2752,-14.4633,2182.11,44.4221,14.977,2409.59,14.0334
23.36,-81.0112,2393.67,1279.01,-191.101,2429.06,908.198,64.846,2429.47,895.336,-214.849,2296.71,444.557,-189.422,2242.98,54.8038,-124.977,2184.08,18.4856,-131.871,2415.9,15.7422,76.3249,2305.92,422.884,44.678,2232.28,33.255,-14.4765,2182.1,44.4272,14.9705,2409.59,14.0357
23.37,-80.5505,2393.8,1279.02,-190.288,2429.03,908.192,65.5701,2428.97,895.405,-214.569,2296.88,444.577,-189.455,2242.98,54.8094,-124.997,2184.13,18.4575,-131.885,2415.88,15.7318,76.5646,2305.69,422.876,44.6829,2232.24,33.2184,-14.4587,2182.12,44.3932,15.0117,2409.6,14.034
23.38,-80.1177,2393.92,1279.03,-189.599,2429.18,908.222,66.3485,2428.44,895.466,-214.282,2297.09,444.613,-189.467,2243.01,54.8203,-125.01,2184.12,18.4615,-131.885,2415.88,15.7316,76.8341,2305.45,422.881,44.6908,2232.25,33.2131,-14.4957,2182.06,44.3611,15.0454,2409.68,14.0888
