#frame;root_tx;root_ty;root_tz;root_rx;root_ry;root_rz;lowerback_rx;lowerback_ry;lowerback_rz;upperback_rx;upperback_ry;upperback_rz;thorax_rx;thorax_ry;thorax_rz;lowerneck_rx;lowerneck_ry;lowerneck_rz;upperneck_rx;upperneck_ry;upperneck_rz;head_rx;head_ry;head_rz;rshoulderjoint_rx;rshoulderjoint_ry;rshoulderjoint_rz;rhumerus_rx;rhumerus_ry;rhumerus_rz;rradius_rx;rradius_ry;rradius_rz;rwrist_rx;rwrist_ry;rwrist_rz;rhand_rx;rhand_ry;rhand_rz;lshoulderjoint_rx;lshoulderjoint_ry;lshoulderjoint_rz;lhumerus_rx;lhumerus_ry;lhumerus_rz;lradius_rx;lradius_ry;lradius_rz;lwrist_rx;lwrist_ry;lwrist_rz;lhand_rx;lhand_ry;lhand_rz;rfemur_rx;rfemur_ry;rfemur_rz;rtibia_rx;rtibia_ry;rtibia_rz;rfoot_rx;rfoot_ry;rfoot_rz;rtoes_rx;rtoes_ry;rtoes_rz;lfemur_rx;lfemur_ry;lfemur_rz;ltibia_rx;ltibia_ry;ltibia_rz;lfoot_rx;lfoot_ry;lfoot_rz;ltoes_rx;ltoes_ry;ltoes_rz;RANK_to_LANK_distance;height;alignment;v_lfemur_rx;v_ltibia_rx;v_lhumerus_rx;v_rfemur_rx;v_rtibia_rx;v_rhumerus_rx
2467;2461.62;934.585;5.84609;362.704;-11.6013;17.2326;-19.6206;-1.8409;-10.0908;-5.28288;-0.558605;1.39412;5.29719;-0.352796;7.14489;13.1217;-6.80192;0.130597;0.920681;-8.91144;3.43311;-1.77873;-4.55646;1.55422;-2.03979;6.16328;-29.3526;348.463;-5.1976;-409.179;23.3611;8.11041e-014;3.49861e-014;-2.88757e-013;10.9838;5.94826e-014;9.41514;-9.07597;35.2268;-2.08329;-5.89194;30.5125;355.469;13.8101;413.392;17.3836;-4.92986e-014;1.30875e-013;-3.12839e-013;-9.05985;2.23036e-013;7.83803;7.37522;-35.6756;-37.2649;51.4436;-18.7543;18.2468;-2.22639e-014;-1.66979e-014;-179.29;-51.8992;199.942;8.26944e-014;-1.55052e-014;2.22639e-014;-28.2326;-40.2345;7.51684;21.4491;3.81667e-014;1.47101e-014;-14.3353;15.6364;-1.95371;-4.29375e-014;-3.26007e-014;1.52667e-013;443.518;1564.69;0;0.705;-1.0271;0.158997;0.505699;-0.7486;-0.00598145
2468;2465.1;935.962;5.43476;363.277;-13.0815;17.3501;-19.4723;-1.80702;-10.4354;-5.2423;-0.471306;1.47697;5.24411;-0.313068;7.45591;13.002;-6.83248;0.103651;0.851143;-8.95561;3.51141;-1.77506;-4.58117;1.58236;-2.01049;6.01799;-29.5122;348.376;-6.10367;-409.2;23.3013;-5.40694e-014;-6.95746e-014;-2.3969e-013;10.9054;-4.00832e-014;9.43198;-8.90663;35.0991;-2.11173;-5.94682;30.5908;355.521;13.3443;413.416;17.9788;-1.16885e-013;-5.09137e-014;-2.16004e-013;-8.9979;-5.63532e-014;7.5424;7.36825;-35.7174;-36.6835;50.8011;-18.5141;17.4443;-4.13472e-014;-3.49861e-014;-180.41;-49.0829;200.001;1.55847e-013;5.80451e-014;6.36111e-014;-27.0872;-39.1783;6.42493;20.3241;5.08889e-014;2.70347e-014;-13.746;15.5486;-1.48662;-3.49861e-014;-6.91771e-014;2.22639e-013;442.991;1565.72;0;1.1454;-1.125;0.052002;0.581402;-0.8025;-0.0870056
2469;2468.69;937.207;5.07482;363.705;-14.5327;17.5052;-19.3833;-1.80179;-10.587;-5.20324;-0.454328;1.57808;5.23547;-0.308955;7.65937;12.7982;-6.87398;0.230719;0.891878;-9.00046;3.44478;-1.73273;-4.60032;1.53103;-1.90431;5.71413;-29.4662;348.42;-6.39834;-409.104;23.2692;2.22639e-014;-1.23246e-014;-3.60813e-013;10.6207;1.75957e-014;9.25163;-8.74351;35.0649;-2.09413;-5.86536;30.6881;355.597;12.9529;413.43;18.6052;-5.64548e-014;3.98874e-014;-3.97863e-013;-8.78419;5.55157e-014;7.39829;7.11234;-35.792;-35.9478;49.9643;-17.8837;16.6921;-4.13472e-014;5.1684e-015;-181.246;-45.9394;199.603;6.36111e-014;1.74931e-014;3.49861e-014;-26.0441;-38.0928;5.56559;19.2048;2.22639e-014;-1.35174e-014;-13.1971;15.6886;-1.10913;8.98507e-014;4.37326e-014;9.54166e-014;442.282;1566.56;0;1.0431;-1.1193;0.0759888;0.735699;-0.752199;0.0440063
2470;2472.43;938.632;5.34957;364.16;-16.0674;17.3703;-19.1575;-1.67378;-10.6855;-5.00521;-0.290389;1.6357;5.29837;-0.242836;7.81852;12.4848;-6.91193;0.087995;0.881875;-9.07538;3.55415;-1.6677;-4.6393;1.5777;-1.88865;5.62242;-29.602;348.367;-7.28739;-409.09;23.28;-8.90555e-014;2.41325e-013;-7.85559e-013;10.4709;6.48096e-013;9.16588;-8.52419;35.0914;-2.07293;-5.82123;30.6398;355.796;12.3312;413.342;19.1797;-9.85972e-014;-1.06039e-013;-8.90853e-013;-8.59866;-2.76637e-013;7.23573;7.00144;-35.9457;-34.7029;49.1388;-16.8798;16.0349;5.08889e-014;-2.94201e-014;-181.739;-43.205;198.77;-1.78111e-013;1.49486e-013;-1.90833e-014;-24.6594;-37.3347;4.46182;18.0731;-3.18055e-014;9.74045e-015;-12.6803;15.8998;-0.459863;-9.62118e-014;3.81667e-014;-1.27222e-013;441.549;1567.41;0;1.3847;-1.1317;0.199005;1.2449;-0.6572;-0.053009
2471;2475.9;939.729;5.31084;364.635;-17.6846;17.4333;-19.1008;-1.55895;-10.7367;-4.92029;-0.134381;1.60732;5.32772;-0.17382;7.85337;12.5286;-6.95694;0.235167;0.753542;-9.10901;3.63709;-1.72014;-4.66056;1.58809;-1.95374;5.86027;-29.4744;348.163;-8.27997;-408.989;23.3047;-1.01778e-013;-5.40694e-014;3.31135e-014;10.0968;-2.5037e-014;9.0958;-8.12279;35.3151;-2.11827;-5.90127;30.7862;355.768;11.9646;413.186;19.7938;-1.60618e-013;1.12065e-013;1.5322e-013;-8.53353;3.44933e-013;7.05808;6.95049;-36.1622;-34.2752;49.1418;-16.662;15.4186;-6.99722e-014;-1.19271e-015;-182.143;-41.4944;196.653;1.94014e-013;4.77083e-015;5.40694e-014;-23.478;-36.3086;3.52624;16.9486;6.99722e-014;-3.77691e-015;-12.1624;16.09;0.0768578;7.39479e-014;-7.39479e-014;2.57625e-013;440.162;1568.16;0;1.1814;-1.1245;-0.0279846;0.4277;-0.616301;-0.20401
2472;2479.23;940.217;4.44381;365.193;-19.1622;17.7984;-19.0835;-1.49604;-10.8492;-4.98105;-0.0407932;1.61502;5.22984;-0.122448;7.94804;12.5634;-6.9836;0.252209;0.692887;-9.13935;3.70516;-1.74352;-4.67922;1.61225;-1.9873;5.9719;-29.4442;347.795;-8.85861;-409.016;23.375;-5.40694e-014;1.65389e-013;4.6403e-013;10.3982;2.52832e-013;8.49816;-8.4825;35.8983;-2.15879;-6.0012;30.8271;355.691;11.5844;412.976;20.4335;3.02153e-014;2.09668e-013;4.97598e-013;-8.41039;4.42884e-013;6.90073;6.87758;-36.4492;-33.4665;47.6215;-15.5999;14.912;3.18055e-014;1.47101e-014;-182.453;-38.7874;195.699;-6.99722e-014;-1.17681e-013;-1.33583e-013;-22.7494;-34.8823;2.77477;15.915;-3.49861e-014;-6.55989e-015;-11.599;16.037;0.229531;-2.38542e-014;-7.15625e-014;-1.52667e-013;438.119;1568.76;0;0.728601;-1.0336;-0.0769958;0.808701;-0.5066;-0.367981
2473;2482.44;940.747;3.58447;365.823;-20.5937;18.1713;-19.0984;-1.39862;-10.9941;-4.97315;0.118112;1.53404;5.2101;-0.04642;7.97902;12.3465;-7.07323;0.386646;0.717788;-9.24415;3.77914;-1.69694;-4.73245;1.60673;-1.92347;5.79398;-29.4007;347.779;-9.32452;-409.117;23.354;-5.40694e-014;-5.40694e-014;2.98263e-013;10.3538;-1.0225e-013;8.06485;-8.46301;36.3281;-2.205;-6.09023;30.9467;355.678;11.1128;412.763;21.0821;-1.04958e-013;1.42914e-013;3.66049e-013;-8.71228;4.03819e-013;6.48993;7.22313;-36.8413;-32.2712;45.453;-13.9095;14.5749;-3.81667e-014;-3.97569e-016;-182.663;-32.1345;194.967;7.63333e-014;-5.40694e-014;4.45278e-014;-22.0785;-33.5246;2.00527;14.9487;2.54444e-014;-1.60022e-014;-11.1361;15.9164;0.418209;5.08889e-014;2.22639e-014;7.31528e-014;434.328;1569.26;0;0.670898;-0.9663;-0.0130005;1.1953;-0.3371;-0.0160217
2474;2485.56;941.205;2.88298;366.47;-22.0696;18.493;-19.1243;-1.38618;-11.1785;-5.01419;0.164495;1.5515;5.16472;-0.0226313;8.11597;12.4866;-7.03437;0.220664;0.685157;-9.21196;3.86844;-1.72194;-4.72132;1.66914;-2.02423;6.00884;-29.6564;347.571;-9.98783;-409.394;23.3274;-1.90833e-014;-1.66979e-014;-1.91279e-013;9.87055;2.01771e-014;8.01153;-8.0173;36.5015;-2.22386;-6.13364;30.9734;355.591;11.2752;412.593;21.7062;-1.09729e-013;8.70056e-014;-9.39532e-014;-8.45624;2.29909e-013;6.51356;6.81962;-37.0975;-31.3585;43.5418;-12.5013;14.4935;-5.40694e-014;-1.90833e-014;-182.538;-29.6501;193.827;6.67916e-014;1.55847e-013;1.27222e-013;-21.4228;-32.3819;1.24238;14.1247;6.67916e-014;-3.77691e-015;-10.791;15.9301;0.763714;3.89618e-014;-3.81667e-014;2.38542e-013;430.991;1569.68;0;0.655701;-0.824;-0.0870056;0.912699;-0.0813999;-0.207977
2475;2488.61;941.537;2.21255;367.125;-23.5553;18.8192;-19.1618;-1.29152;-11.1932;-4.99836;0.303206;1.38156;5.17285;0.0421917;7.96786;12.4453;-7.05671;0.399717;0.669976;-9.2161;3.96687;-1.72312;-4.72719;1.66957;-1.88189;5.66308;-29.4162;347.687;-10.3398;-409.598;23.2953;2.35361e-013;1.79701e-013;-9.30699e-013;9.62786;3.02034e-013;7.96982;-7.55147;36.4232;-2.26271;-6.17005;31.1847;355.569;11.3439;412.323;22.2865;2.19458e-013;-1.07176e-013;-1.16346e-012;-8.33828;-5.30398e-013;6.40534;6.62101;-37.4477;-30.3953;41.0995;-10.7758;14.7104;3.81667e-014;-3.73715e-014;-182.269;-28.7539;192.774;-4.13472e-014;3.78486e-013;-6.36111e-015;-20.8256;-31.2651;0.503905;13.405;-2.8625e-014;3.91419e-014;-10.493;15.911;1.15893;-1.47101e-013;1.17681e-013;-6.67916e-014;427.328;1569.96;0;0.5972;-0.7197;-0.0220032;0.9632;0.2169;0.115997
2476;2491.67;941.718;1.65651;367.786;-25.016;19.1759;-19.1803;-1.27653;-11.3808;-5.03783;0.349493;1.44925;5.12373;0.0661841;8.16233;12.1566;-7.0878;0.157054;0.999293;-9.31132;3.9706;-1.54941;-4.77023;1.68835;-2.01246;5.93058;-29.7823;347.468;-10.8042;-409.922;23.2407;-3.18055e-014;5.40694e-014;1.58798e-013;9.45138;1.04387e-013;7.87966;-7.47618;36.2346;-2.21783;-6.1219;30.9584;355.496;11.3446;412.029;22.7901;8.26944e-014;2.83633e-014;1.97179e-013;-8.31342;6.42866e-015;6.20706;6.57254;-37.9487;-29.8171;39.4605;-9.55069;15.0133;4.13472e-014;-1.94809e-014;-182.03;-29.1333;190.482;-1.55847e-013;1.68569e-013;-1.01778e-013;-20.2824;-30.0857;-0.231517;12.7513;-2.8625e-014;-3.08116e-015;-10.1992;15.635;1.51448;-6.91771e-014;5.56597e-014;-6.99722e-014;423.315;1569.92;0;0.5432;-0.6537;-0.072998;0.578199;0.3029;-0.219025
2477;2494.62;941.794;1.09035;368.529;-26.4857;19.5998;-19.2807;-1.25167;-11.5439;-5.07168;0.418934;1.4436;5.11993;0.0985453;8.26809;12.1798;-7.04083;-0.0203065;1.05825;-9.2759;4.03677;-1.52404;-4.75519;1.73604;-1.98678;5.85097;-29.793;347.439;-10.6483;-409.996;23.1814;-7.63333e-014;5.56597e-015;-2.32003e-013;9.22935;1.11571e-013;7.73633;-7.37963;36.0473;-2.19772;-6.10564;30.8399;355.398;11.4783;411.765;23.289;-8.90555e-014;4.41364e-014;-1.01376e-013;-8.40807;1.46288e-013;5.99089;6.51371;-38.5537;-29.2449;37.3049;-8.12623;15.4946;6.36111e-015;-1.76918e-014;-181.621;-28.6169;188.182;3.18055e-015;1.01778e-013;3.81667e-014;-19.7945;-28.9216;-0.958741;12.0759;3.18055e-015;1.35174e-014;-9.86914;15.4758;1.90081;-3.73715e-014;1.00187e-013;3.18055e-014;418.772;1569.99;0;0.4879;-0.6754;-0.0979919;0.572201;0.4813;-0.0289917
2478;2497.46;941.751;0.563616;369.293;-27.9487;20.0304;-19.4061;-1.20086;-11.6308;-5.07019;0.519714;1.33928;5.16422;0.142149;8.22784;12.168;-7.01077;0.00947344;1.06736;-9.23363;4.08524;-1.51924;-4.73617;1.74376;-1.98031;5.87915;-29.6527;347.43;-10.4757;-410.068;23.1093;-1.94014e-013;-3.10899e-013;6.20751e-013;9.03341;-5.16487e-013;7.64344;-7.3397;35.9176;-2.19703;-6.10429;30.8381;355.32;11.4624;411.463;23.7029;-3.02153e-013;1.4843e-013;1.00642e-012;-8.47939;6.70475e-013;5.70966;6.55785;-39.2959;-28.8154;35.2748;-6.80903;16.1141;-8.11041e-014;2.06736e-014;-180.793;-27.8827;185.388;2.09121e-013;-3.84847e-013;1.87653e-013;-19.3776;-27.9222;-1.63498;11.5169;8.26944e-014;-6.16232e-015;-9.64331;15.3775;2.42049;1.29608e-013;-1.43125e-013;2.79889e-013;413.963;1569.94;0;0.416901;-0.559;-0.0780029;0.429501;0.619499;-0.00900269
2479;2500.26;941.796;-0.053293;369.888;-29.4482;20.5219;-19.6097;-1.08958;-11.3591;-5.04071;0.646223;1.15219;5.28612;0.194681;7.89653;12.0223;-6.99099;0.269945;1.17395;-9.17998;4.15134;-1.46839;-4.70982;1.70828;-1.92492;5.8215;-29.3327;347.573;-10.3257;-410.188;22.9979;5.08889e-014;8.82604e-014;5.74804e-013;8.99902;3.3007e-014;7.65526;-7.2732;35.7251;-2.21879;-6.08019;31.092;355.284;11.4231;411.203;24.0516;1.65389e-013;2.17321e-013;7.26813e-013;-8.61805;3.69941e-013;5.29218;6.68902;-40.0948;-28.5304;33.2996;-5.33577;16.8077;2.14687e-014;3.86636e-014;-179.828;-26.7466;182.577;-5.1684e-014;-2.44903e-013;-1.33583e-013;-19.0505;-26.9214;-2.04253;11.0276;-3.49861e-014;-1.90833e-014;-9.46035;15.2966;2.95711;1.24042e-013;-5.88403e-014;-1.94014e-013;408.493;1569.88;0;0.327099;-0.4893;-0.0360107;0.285;0.6936;0.143005
2480;2502.91;941.662;-0.664766;370.814;-30.9224;21.0197;-19.8073;-1.19461;-11.6643;-5.03355;0.581673;1.25726;5.40205;0.150234;8.17976;12.0305;-6.79463;-0.22357;1.26169;-8.99104;4.16867;-1.42403;-4.61684;1.78467;-2.07199;6.1422;-29.682;347.545;-9.96619;-410.345;22.9553;1.46306e-013;1.52667e-013;-3.18657e-013;8.83642;2.13243e-013;7.65125;-7.2818;35.5357;-2.09624;-5.86583;30.7049;355.263;11.6951;410.951;24.3177;1.36764e-013;7.26309e-014;-3.4844e-013;-8.41086;-2.57211e-014;5.14246;6.4138;-40.802;-28.3184;31.4084;-4.26812;17.5058;3.16068e-014;-1.51573e-014;-178.96;-27.6171;179.943;2.66371e-014;3.81667e-014;-1.35174e-013;-18.7363;-26.0986;-2.76103;10.5749;-3.49861e-014;7.55382e-015;-9.28341;14.7409;3.7216;-1.21656e-013;3.65764e-014;-4.77083e-014;402.325;1569.75;0;0.314201;-0.452701;-0.0209961;0.212;0.698101;-0.0279846
2481;2505.48;941.42;-1.2492;371.734;-32.4104;21.5693;-19.9311;-1.20714;-11.8325;-5.15621;0.598747;1.26207;5.32251;0.164537;8.28725;12.2305;-6.66451;-0.538137;1.39601;-8.86658;4.17595;-1.4049;-4.55774;1.83932;-2.17032;6.35931;-29.8883;347.343;-9.87773;-410.469;22.8626;-6.04305e-014;-1.20861e-013;-8.53155e-014;8.91565;-1.67009e-013;7.78431;-7.32455;35.2011;-2.08073;-5.89191;30.4904;354.985;12.0574;410.676;24.5123;-6.04305e-014;-1.90784e-013;-9.00031e-014;-8.32139;-3.24654e-013;4.88386;6.27463;-41.4862;-28.2028;29.6966;-3.27224;18.2033;-1.72943e-014;-8.77137e-015;-178.218;-28.4054;177.435;3.61788e-014;-6.36111e-015;5.725e-014;-18.3185;-24.0003;-3.71506;10.1375;6.36111e-015;9.34288e-015;-9.18562;14.5401;3.12673;-3.65764e-014;-2.3059e-014;4.13472e-014;396.223;1569.63;0;0.417799;-0.4374;-0.278015;0.115599;0.6975;-0.202026
2482;2508.49;941.144;-1.66541;372.634;-33.8543;22.1149;-19.9614;-1.09867;-11.7341;-5.31435;0.717678;1.08574;5.14232;0.238479;8.05906;12.4288;-6.62055;-0.51003;1.55124;-8.81229;4.1409;-1.39271;-4.53206;1.8255;-2.1772;6.38385;-29.8765;347.144;-9.73071;-410.624;22.7656;6.67916e-014;7.4743e-014;-6.53647e-013;8.96999;1.84341e-013;7.99541;-7.39619;34.8482;-2.16025;-6.09722;30.5519;354.651;12.5322;410.429;24.6411;-4.45278e-014;-1.33782e-013;-9.67105e-013;-8.14626;-3.50214e-013;4.71901;6.03538;-42.0896;-28.0655;27.9825;-2.29269;18.8906;3.18055e-015;1.23246e-014;-177.473;-29.1252;175.124;4.05521e-014;-1.27222e-013;-6.44062e-014;-18.0405;-23.1729;-4.35996;9.71303;-9.54166e-015;9.93923e-015;-9.02818;14.2061;3.84633;1.66979e-014;2.62396e-014;6.36111e-015;389.487;1569.52;0;0.278;-0.42447;-0.333984;0.1373;0.6873;-0.198975
2483;2510.58;940.918;-2.38312;373.439;-35.4428;22.6459;-20.0717;-1.0273;-11.7059;-5.35992;0.815097;0.992716;5.13056;0.28576;7.96363;12.4724;-6.54239;-0.416457;1.68291;-8.70469;4.0603;-1.36734;-4.47684;1.77718;-2.19335;6.47878;-29.7489;347.12;-9.47896;-410.672;22.6543;8.5875e-014;1.25632e-013;-1.09661e-012;9.0429;3.35343e-013;8.21;-7.54806;34.5274;-2.17232;-6.10963;30.6162;354.439;12.8927;410.23;24.6958;-5.08889e-014;-1.71998e-013;-1.33799e-012;-8.20295;-4.67554e-013;4.3686;6.07947;-42.7213;-27.9721;26.4937;-1.21596;19.6265;-5.08889e-014;-3.61788e-014;-176.847;-29.8467;172.995;1.7334e-013;1.59028e-013;1.39944e-013;-17.6535;-22.1962;-4.87567;9.23839;3.18055e-014;1.39149e-014;-8.86789;13.8837;4.55803;-1.59028e-013;-4.77083e-015;9.22361e-014;382.648;1569.35;0;0.387001;-0.47464;-0.212006;0.093401;0.735899;-0.0240173
2484;2512.88;940.664;-2.99298;374.409;-36.9929;23.2168;-20.1584;-1.00066;-11.8266;-5.42176;0.87581;0.954638;5.09055;0.316646;8.00597;12.5021;-6.43118;-0.465885;1.83207;-8.57448;3.91871;-1.33099;-4.40877;1.73111;-2.22548;6.55338;-29.804;347.069;-9.28816;-410.718;22.5673;1.20861e-013;-9.70069e-014;-4.0114e-013;9.20073;-2.05e-013;8.39277;-7.67247;34.2552;-2.15136;-6.08071;30.5261;354.271;13.4465;410.074;24.659;-1.7175e-013;1.30154e-013;-4.42156e-013;-8.11925;3.19669e-013;4.24422;5.9005;-43.1974;-27.902;25.0077;-0.343493;20.3709;-4.13472e-014;-2.08724e-014;-176.252;-30.5321;171.237;2.24229e-013;-3.81667e-014;1.74931e-014;-17.3309;-21.2544;-5.52849;8.86772;3.81667e-014;2.66371e-014;-8.73069;13.5858;5.25326;-1.7334e-013;-1.25632e-013;1.33583e-013;375.725;1569.2;0;0.322599;-0.37067;-0.167999;0.0700989;0.7444;-0.0509949
2485;2515.21;940.361;-3.52798;375.442;-38.5474;23.8586;-20.2466;-0.926017;-11.7971;-5.50518;0.974805;0.789601;5.02706;0.368722;7.82871;12.5224;-6.33928;-0.304573;1.97539;-8.4408;3.78469;-1.30291;-4.33873;1.65206;-2.19922;6.52157;-29.6813;347.036;-9.0582;-410.762;22.5166;1.97194e-013;-2.21049e-013;8.26932e-013;9.4066;-7.00998e-013;8.47086;-7.7838;34.0796;-2.15672;-6.05731;30.6407;354.08;13.9527;409.923;24.5465;3.81667e-013;-2.55985e-013;8.28205e-013;-7.98001;-6.76053e-013;4.13879;5.73466;-43.5495;-27.881;23.5642;0.451587;21.0991;2.8625e-014;4.6118e-014;-175.96;-31.2594;169.683;-1.27222e-013;-7.31528e-014;-8.42847e-014;-17.0273;-20.299;-6.19411;8.47597;-3.18055e-014;1.43125e-014;-8.61948;12.6358;5.96021;1.51871e-013;-6.20208e-014;-1.20861e-013;368.655;1568.99;0;0.3036;-0.391749;-0.19101;0.0209999;0.728201;-0.0329895
2486;2517.45;939.924;-3.99908;376.535;-40.1244;24.5663;-20.3728;-0.814814;-11.6767;-5.60072;1.11053;0.550733;4.96816;0.438363;7.52696;12.6221;-6.26769;-0.0452206;2.07993;-8.31776;3.70294;-1.30245;-4.27619;1.57879;-2.18084;6.55204;-29.4558;347.054;-8.708;-410.871;22.4784;7.31528e-014;7.79236e-014;6.92674e-014;9.17117;8.21544e-014;8.53988;-7.69378;34.0858;-2.20023;-6.0894;30.9094;353.846;14.4047;409.818;24.3199;1.94014e-013;-3.20043e-014;1.85027e-013;-7.8807;-1.89442e-013;4.00169;5.72719;-43.8063;-27.8842;22.1632;1.21012;21.8105;3.18055e-015;-4.37326e-015;-175.701;-32.0089;168.237;-1.27222e-014;-3.18055e-015;-9.54166e-015;-16.7803;-19.3102;-6.86089;8.1769;-1.27222e-014;-1.31198e-014;-8.60313;11.8422;6.70341;3.18055e-014;9.54166e-014;-1.27222e-014;361.382;1568.74;0;0.247;-0.29907;-0.233978;-0.00319862;0.711399;0.0179749
2487;2519.57;939.376;-4.51287;377.742;-41.6884;25.3371;-20.4528;-0.758672;-11.7706;-5.73946;1.19748;0.466808;4.83599;0.489792;7.50726;12.5817;-6.16907;0.00577;2.33097;-8.19627;3.49976;-1.22589;-4.20971;1.49084;-2.22303;6.66181;-29.5012;346.977;-8.44014;-410.973;22.4346;-5.08889e-014;2.08326e-013;-3.55969e-013;9.13808;4.80397e-013;8.47313;-7.90293;34.1493;-2.1964;-6.06826;30.941;353.592;14.9306;409.783;24.0444;3.49861e-014;1.82882e-014;-4.47454e-013;-7.82325;-6.58139e-014;3.96563;5.69864;-43.8998;-27.9725;20.8541;1.84249;22.6022;1.59028e-014;-5.56597e-015;-175.352;-32.7211;166.75;1.90833e-014;1.08139e-013;-6.99722e-014;-16.5264;-18.3032;-7.5739;7.85323;-5.725e-014;0;-8.60904;11.1123;7.39466;-6.12257e-014;9.38264e-014;-9.54166e-014;354.291;1568.47;0;0.253901;-0.32367;-0.253998;-0.0883007;0.7917;-0.0769958
2488;2521.7;938.86;-5.15633;378.947;-43.2961;26.172;-20.9281;-0.7529;-11.978;-5.51715;1.31152;0.643584;5.29146;0.504233;7.8689;12.3676;-6.02202;-0.448669;2.18292;-8.06066;3.44024;-1.22583;-4.14113;1.53697;-2.28018;6.70871;-29.8213;347.389;-8.28613;-410.886;22.4163;-5.725e-014;1.145e-013;-3.7371e-013;9.15954;3.06861e-013;8.4372;-8.26192;34.1366;-2.12013;-6.04938;30.3555;353.976;15.7333;409.679;23.7036;-1.08139e-013;-3.18055e-015;-6.01086e-013;-7.77611;-1.60504e-015;4.12741;5.57619;-43.7702;-28.1027;19.5926;2.52479;23.4495;-3.18055e-014;-2.3059e-014;-174.951;-33.445;165.366;1.04958e-013;-4.77083e-014;1.59028e-014;-16.3112;-17.2484;-8.20361;7.59162;2.54444e-014;-7.95139e-016;-8.66546;10.4916;8.0779;-1.03368e-013;5.96354e-014;6.36111e-014;347.179;1568.14;0;0.2152;-0.26161;0.384003;-0.130199;0.8473;0.412018
2489;2523.64;938.248;-5.91002;380.138;-44.9629;27.0422;-21.198;-0.728899;-12.1888;-5.42597;1.40762;0.887866;5.4946;0.530063;8.29803;12.2618;-5.86704;-0.974639;2.12278;-7.9262;3.36345;-1.21416;-4.07379;1.59218;-2.35787;6.76623;-30.2638;347.562;-10.05;-410.712;22.4037;3.49861e-014;-4.13472e-014;-6.72789e-013;9.71244;5.04188e-015;9.26459;-7.64343;33.4878;-2.04106;-5.99908;29.8291;354.107;16.3536;409.71;23.3236;-2.3218e-013;1.3746e-013;-5.01053e-013;-8.00883;3.72578e-013;4.09134;5.80629;-43.58;-28.2171;18.5098;3.21478;24.2641;0;-1.11319e-014;-174.511;-34.1339;163.954;1.7334e-013;1.24042e-013;-6.99722e-014;-16.0825;-16.1278;-8.76306;7.39351;-3.18055e-015;1.19271e-014;-8.77493;9.93349;8.73159;-2.3218e-013;6.24184e-014;5.725e-014;340.379;1567.84;0;0.228699;-0.19811;0.130981;-0.114401;0.8146;0.173004
2490;2525.52;937.643;-6.81324;381.48;-46.7474;27.8999;-21.2795;-0.628336;-12.3754;-5.38056;1.58405;0.920166;5.53707;0.606946;8.4888;12.2286;-5.72538;-1.20429;2.08439;-7.76997;3.34901;-1.21757;-3.99696;1.61952;-2.39806;6.80901;-30.4546;347.714;-9.99123;-410.723;22.3988;3.18055e-014;1.00187e-013;6.56725e-013;9.74832;4.55835e-014;9.33944;-8.01289;33.3236;-2.00793;-5.97943;29.6009;354.106;17.0976;409.699;22.8933;3.91208e-013;3.21037e-014;6.04078e-013;-8.17157;-1.62266e-013;4.20407;5.93575;-43.1766;-28.1996;16.6016;4.04799;25.0721;5.08889e-014;2.3059e-014;-174.019;-35.0517;163.614;-3.18055e-014;3.10104e-013;6.67916e-014;-15.7378;-14.9033;-9.47629;7.1788;-4.77083e-014;-1.66979e-014;-8.91177;9.39677;9.3833;7.55382e-014;1.54654e-013;6.36111e-015;333.813;1567.55;0;0.344701;-0.21471;-0.00100708;0.0174999;0.808001;0.151978
2491;2527.27;937.052;-7.3583;382.805;-48.3361;28.9344;-21.4017;-0.505767;-12.215;-5.46023;1.71818;0.795243;5.49248;0.675484;8.29078;12.2655;-5.62562;-1.05045;2.11471;-7.62195;3.30349;-1.22526;-3.92295;1.57374;-2.39651;6.87604;-30.2682;347.766;-10.134;-410.678;22.3837;-3.49861e-014;1.82882e-013;-7.3262e-013;9.77411;4.78967e-013;9.50253;-8.13193;33.149;-2.0149;-5.95631;29.7282;353.981;17.6891;409.701;22.3763;-8.90555e-014;1.96797e-014;-8.50988e-013;-8.12334;-1.28512e-014;4.42132;5.94179;-42.7037;-28.4448;16.2634;4.29544;25.8531;-1.59028e-014;-1.11319e-014;-173.658;-35.4317;161.715;1.59028e-014;1.55847e-013;8.90555e-014;-15.5156;-13.8251;-9.99894;6.92131;2.22639e-014;-3.18055e-015;-9.02693;8.95402;10.0271;-5.64548e-014;6.95746e-014;6.36111e-014;329.245;1567.3;0;0.222199;-0.25749;-0.125;-0.245199;0.781;0.052002
